,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,class
960,0.048635125,0.535134494,0.096355289,0.516897976,0.11745885,0.44785738,0.085292667,0.375276327,0.046201617,0.304521561,0.146758229,0.28977555,0.139862388,0.186318517,0.12762028,0.118004322,0.112538129,0.055301577,0.105006307,0.275827646,0.125741273,0.152377069,0.128540307,0.069307446,0.128493637,0,0.061473489,0.290416777,0.032607824,0.246433794,0.033236474,0.330864727,0.044912815,0.390708745,0.017392159,0.322866797,0,0.301875234,0.010042191,0.372318327,0.027629763,0.422272861,17
961,0.045372993,0.536058486,0.092821211,0.5176965,0.115681261,0.448288739,0.081796259,0.37372452,0.041139781,0.304800153,0.145702183,0.293956876,0.139459461,0.192526728,0.127405375,0.122926503,0.112186372,0.059678674,0.10453558,0.278078437,0.125203431,0.154727936,0.128721297,0.071920991,0.128499597,0,0.062091559,0.292862892,0.031232178,0.245994389,0.033339739,0.329805732,0.045335889,0.386552572,0.018722624,0.326062977,0,0.301593125,0.010291249,0.367976487,0.027106687,0.413414598,17
962,0.046088398,0.519894809,0.093097091,0.499560863,0.112480611,0.431942791,0.078455657,0.358893782,0.042314738,0.28801927,0.14665401,0.28135398,0.141475469,0.183338106,0.129121572,0.113699049,0.113530308,0.050301224,0.106006503,0.266866118,0.126805007,0.147824645,0.128997445,0.068944663,0.128903985,0,0.063778847,0.280710608,0.033774406,0.236712843,0.032966256,0.317453414,0.044553697,0.371723205,0.021187037,0.311529189,0,0.284590274,0.006547526,0.350796431,0.022240892,0.397568017,17
963,0.046088398,0.519894809,0.093097091,0.499560863,0.112480611,0.431942791,0.078455657,0.358893782,0.042314738,0.28801927,0.14665401,0.28135398,0.141475469,0.183338106,0.129121572,0.113699049,0.113530308,0.050301224,0.106006503,0.266866118,0.126805007,0.147824645,0.128997445,0.068944663,0.128903985,0,0.063778847,0.280710608,0.033774406,0.236712843,0.032966256,0.317453414,0.044553697,0.371723205,0.021187037,0.311529189,0,0.284590274,0.006547526,0.350796431,0.022240892,0.397568017,17
964,0.046088398,0.519894809,0.093097091,0.499560863,0.112480611,0.431942791,0.078455657,0.358893782,0.042314738,0.28801927,0.14665401,0.28135398,0.141475469,0.183338106,0.129121572,0.113699049,0.113530308,0.050301224,0.106006503,0.266866118,0.126805007,0.147824645,0.128997445,0.068944663,0.128903985,0,0.063778847,0.280710608,0.033774406,0.236712843,0.032966256,0.317453414,0.044553697,0.371723205,0.021187037,0.311529189,0,0.284590274,0.006547526,0.350796431,0.022240892,0.397568017,17
965,0.04760991,0.521763116,0.094395503,0.503538638,0.113136902,0.439323813,0.079610333,0.366419822,0.042392388,0.295803994,0.146527722,0.285324365,0.142290667,0.188650995,0.130566075,0.121047586,0.116104141,0.059032351,0.10587056,0.269103736,0.128875718,0.149897933,0.131400838,0.069932133,0.132349148,0,0.063282117,0.281868428,0.03493464,0.237380773,0.032473058,0.316014916,0.042989418,0.369458467,0.020408913,0.312870473,0,0.284622759,0.006186321,0.348380119,0.021941468,0.394302875,17
966,0.04760991,0.521763116,0.094395503,0.503538638,0.113136902,0.439323813,0.079610333,0.366419822,0.042392388,0.295803994,0.146527722,0.285324365,0.142290667,0.188650995,0.130566075,0.121047586,0.116104141,0.059032351,0.10587056,0.269103736,0.128875718,0.149897933,0.131400838,0.069932133,0.132349148,0,0.063282117,0.281868428,0.03493464,0.237380773,0.032473058,0.316014916,0.042989418,0.369458467,0.020408913,0.312870473,0,0.284622759,0.006186321,0.348380119,0.021941468,0.394302875,17
967,0.046519399,0.523171574,0.09442535,0.501603454,0.112587988,0.432889372,0.080746114,0.357945114,0.042283505,0.288524836,0.145541519,0.280934066,0.140009016,0.183194935,0.127679437,0.116516918,0.112081677,0.054957122,0.104968876,0.26397267,0.124978185,0.14537549,0.12697351,0.067732781,0.126746625,0,0.062487185,0.27562955,0.034331813,0.238635331,0.033740103,0.318550676,0.045176953,0.370763272,0.020738214,0.304203182,0,0.286480576,0.007473335,0.350806028,0.024508893,0.394178957,17
968,0.042799115,0.498655856,0.090282857,0.478481054,0.123863786,0.4171381,0.101578712,0.361439526,0.066624582,0.311858475,0.126855254,0.268014252,0.1223692,0.172968119,0.112606466,0.108886778,0.098738074,0.052140117,0.085944295,0.259773731,0.102692962,0.145626366,0.111458838,0.065997213,0.117438227,0,0.043408424,0.275203228,0.039818406,0.246806026,0.04779315,0.320307791,0.056575626,0.371385992,0,0.306274474,0.007153213,0.294187903,0.02193588,0.354842484,0.035179332,0.396716893,17
969,0.046519399,0.523171574,0.09442535,0.501603454,0.112587988,0.432889372,0.080746114,0.357945114,0.042283505,0.288524836,0.145541519,0.280934066,0.140009016,0.183194935,0.127679437,0.116516918,0.112081677,0.054957122,0.104968876,0.26397267,0.124978185,0.14537549,0.12697351,0.067732781,0.126746625,0,0.062487185,0.27562955,0.034331813,0.238635331,0.033740103,0.318550676,0.045176953,0.370763272,0.020738214,0.304203182,0,0.286480576,0.007473335,0.350806028,0.024508893,0.394178957,17
970,0.046519399,0.523171574,0.09442535,0.501603454,0.112587988,0.432889372,0.080746114,0.357945114,0.042283505,0.288524836,0.145541519,0.280934066,0.140009016,0.183194935,0.127679437,0.116516918,0.112081677,0.054957122,0.104968876,0.26397267,0.124978185,0.14537549,0.12697351,0.067732781,0.126746625,0,0.062487185,0.27562955,0.034331813,0.238635331,0.033740103,0.318550676,0.045176953,0.370763272,0.020738214,0.304203182,0,0.286480576,0.007473335,0.350806028,0.024508893,0.394178957,17
971,0.04900746,0.510430783,0.094695017,0.492228836,0.11423178,0.427699417,0.081955388,0.352717966,0.041790709,0.281131893,0.148690388,0.270696849,0.142555073,0.173113406,0.130476877,0.106127769,0.116197929,0.045334101,0.10648258,0.254416078,0.124164328,0.138904363,0.124711201,0.064081103,0.123657629,0,0.062852666,0.267498225,0.03478159,0.227459759,0.03433919,0.30557999,0.045420632,0.357325047,0.020473912,0.297207803,0,0.278086096,0.007185608,0.341581672,0.023381546,0.384392828,17
972,0.04900746,0.510430783,0.094695017,0.492228836,0.11423178,0.427699417,0.081955388,0.352717966,0.041790709,0.281131893,0.148690388,0.270696849,0.142555073,0.173113406,0.130476877,0.106127769,0.116197929,0.045334101,0.10648258,0.254416078,0.124164328,0.138904363,0.124711201,0.064081103,0.123657629,0,0.062852666,0.267498225,0.03478159,0.227459759,0.03433919,0.30557999,0.045420632,0.357325047,0.020473912,0.297207803,0,0.278086096,0.007185608,0.341581672,0.023381546,0.384392828,17
973,0.04883948,0.523822546,0.09513697,0.504406273,0.117449611,0.435865402,0.082942933,0.362102151,0.042150259,0.295356333,0.144646794,0.284401596,0.139254272,0.186758637,0.127127975,0.120711327,0.111592919,0.059906781,0.102394342,0.270471573,0.121782362,0.150919408,0.124951839,0.070692897,0.125144273,0,0.059878498,0.285024881,0.031701848,0.243119299,0.035862938,0.32527566,0.048868909,0.381349325,0.017484784,0.317851245,0,0.299340844,0.010369658,0.36469686,0.027167767,0.408939123,17
974,0.04883948,0.523822546,0.09513697,0.504406273,0.117449611,0.435865402,0.082942933,0.362102151,0.042150259,0.295356333,0.144646794,0.284401596,0.139254272,0.186758637,0.127127975,0.120711327,0.111592919,0.059906781,0.102394342,0.270471573,0.121782362,0.150919408,0.124951839,0.070692897,0.125144273,0,0.059878498,0.285024881,0.031701848,0.243119299,0.035862938,0.32527566,0.048868909,0.381349325,0.017484784,0.317851245,0,0.299340844,0.010369658,0.36469686,0.027167767,0.408939123,17
975,0.04883948,0.523822546,0.09513697,0.504406273,0.117449611,0.435865402,0.082942933,0.362102151,0.042150259,0.295356333,0.144646794,0.284401596,0.139254272,0.186758637,0.127127975,0.120711327,0.111592919,0.059906781,0.102394342,0.270471573,0.121782362,0.150919408,0.124951839,0.070692897,0.125144273,0,0.059878498,0.285024881,0.031701848,0.243119299,0.035862938,0.32527566,0.048868909,0.381349325,0.017484784,0.317851245,0,0.299340844,0.010369658,0.36469686,0.027167767,0.408939123,17
976,0.04883948,0.523822546,0.09513697,0.504406273,0.117449611,0.435865402,0.082942933,0.362102151,0.042150259,0.295356333,0.144646794,0.284401596,0.139254272,0.186758637,0.127127975,0.120711327,0.111592919,0.059906781,0.102394342,0.270471573,0.121782362,0.150919408,0.124951839,0.070692897,0.125144273,0,0.059878498,0.285024881,0.031701848,0.243119299,0.035862938,0.32527566,0.048868909,0.381349325,0.017484784,0.317851245,0,0.299340844,0.010369658,0.36469686,0.027167767,0.408939123,17
977,0.045467615,0.539092869,0.095058948,0.515678436,0.119563282,0.447014779,0.084280044,0.382890552,0.045666888,0.319455951,0.143287092,0.29381904,0.13769573,0.190308779,0.126667082,0.117759615,0.11165604,0.053550184,0.101533175,0.284098238,0.121586531,0.159790933,0.126194566,0.075264007,0.126637697,0,0.058710665,0.30217126,0.03090024,0.259690017,0.0389871,0.345033318,0.054465026,0.398668498,0.015593648,0.336521417,0,0.315926701,0.01162523,0.382744223,0.028088719,0.423155934,17
978,0.044030681,0.544524372,0.096240088,0.515104115,0.123129502,0.445723355,0.092986926,0.379607916,0.054041937,0.319224119,0.137414053,0.290169835,0.131784037,0.185440838,0.121822581,0.114109576,0.10829021,0.05183658,0.092570171,0.284226954,0.108250216,0.157797843,0.115225837,0.071326196,0.119519994,0,0.046733364,0.306521535,0.032446042,0.263398409,0.042505279,0.342726409,0.054435119,0.398907244,0.000956848,0.345915616,0,0.315572262,0.014696762,0.378145933,0.027970687,0.423490584,17
979,0.027973562,0.304811656,0.091531873,0.26484853,0.142191291,0.17303884,0.131185412,0.071218878,0.086506128,0,0.162075877,0.076093614,0.185035229,0.018847018,0.162780344,0.096180975,0.15187788,0.117972255,0.111622095,0.057713568,0.129762083,0.007462651,0.111881524,0.09677884,0.1042808,0.097463965,0.059503436,0.055444956,0.073248714,0.000398248,0.068643361,0.098107487,0.063021362,0.114927828,0,0.059763432,0.0135943,0.018142372,0.021793246,0.087392807,0.024016112,0.110416949,18
980,0.032771111,0.28993389,0.092851043,0.255451232,0.140361577,0.170926541,0.129983515,0.071300685,0.088544846,0,0.157341868,0.073509395,0.185688287,0.016991436,0.164464355,0.088198155,0.150176585,0.111816734,0.108730823,0.053955615,0.128679097,0.008903056,0.111821115,0.089693189,0.103287905,0.088785231,0.058234751,0.050813645,0.074823797,0.006491691,0.071995795,0.095885515,0.065707684,0.111136764,0,0.054438263,0.014375925,0.019337267,0.025978506,0.084456772,0.029892147,0.108152777,18
981,0.028020829,0.3018426,0.092510074,0.262004822,0.141078949,0.174344391,0.136578143,0.073432535,0.091819614,0.000883102,0.155836225,0.076186657,0.187170744,0.017367572,0.163818121,0.096086502,0.151808411,0.11732471,0.10777843,0.056375921,0.132048875,0.002103031,0.114702463,0.09450528,0.106594205,0.097342074,0.057171732,0.05379352,0.074669987,0,0.072506487,0.098681718,0.066534936,0.115965545,0,0.057982057,0.015246361,0.01950109,0.02885589,0.086596638,0.033813864,0.108342409,18
982,0.028020829,0.3018426,0.092510074,0.262004822,0.141078949,0.174344391,0.136578143,0.073432535,0.091819614,0.000883102,0.155836225,0.076186657,0.187170744,0.017367572,0.163818121,0.096086502,0.151808411,0.11732471,0.10777843,0.056375921,0.132048875,0.002103031,0.114702463,0.09450528,0.106594205,0.097342074,0.057171732,0.05379352,0.074669987,0,0.072506487,0.098681718,0.066534936,0.115965545,0,0.057982057,0.015246361,0.01950109,0.02885589,0.086596638,0.033813864,0.108342409,18
983,0.029871345,0.301800668,0.092299074,0.266317904,0.140136927,0.175860643,0.136283815,0.075518936,0.095744848,0.002360493,0.155872345,0.078332186,0.188537806,0.020247459,0.165067434,0.096143991,0.152711362,0.114933819,0.108848423,0.058087289,0.134616643,0.009609461,0.115133196,0.096361428,0.107188523,0.093812883,0.058297902,0.055409938,0.079178154,0,0.075215429,0.093928277,0.069093078,0.110064596,0,0.059571534,0.015398681,0.017104298,0.029100507,0.084128499,0.034890175,0.110423625,18
984,0.029871345,0.301800668,0.092299074,0.266317904,0.140136927,0.175860643,0.136283815,0.075518936,0.095744848,0.002360493,0.155872345,0.078332186,0.188537806,0.020247459,0.165067434,0.096143991,0.152711362,0.114933819,0.108848423,0.058087289,0.134616643,0.009609461,0.115133196,0.096361428,0.107188523,0.093812883,0.058297902,0.055409938,0.079178154,0,0.075215429,0.093928277,0.069093078,0.110064596,0,0.059571534,0.015398681,0.017104298,0.029100507,0.084128499,0.034890175,0.110423625,18
985,0.029871345,0.301800668,0.092299074,0.266317904,0.140136927,0.175860643,0.136283815,0.075518936,0.095744848,0.002360493,0.155872345,0.078332186,0.188537806,0.020247459,0.165067434,0.096143991,0.152711362,0.114933819,0.108848423,0.058087289,0.134616643,0.009609461,0.115133196,0.096361428,0.107188523,0.093812883,0.058297902,0.055409938,0.079178154,0,0.075215429,0.093928277,0.069093078,0.110064596,0,0.059571534,0.015398681,0.017104298,0.029100507,0.084128499,0.034890175,0.110423625,18
986,0.029871345,0.301800668,0.092299074,0.266317904,0.140136927,0.175860643,0.136283815,0.075518936,0.095744848,0.002360493,0.155872345,0.078332186,0.188537806,0.020247459,0.165067434,0.096143991,0.152711362,0.114933819,0.108848423,0.058087289,0.134616643,0.009609461,0.115133196,0.096361428,0.107188523,0.093812883,0.058297902,0.055409938,0.079178154,0,0.075215429,0.093928277,0.069093078,0.110064596,0,0.059571534,0.015398681,0.017104298,0.029100507,0.084128499,0.034890175,0.110423625,18
987,0.030437797,0.303785086,0.091249585,0.2680915,0.141613603,0.176154792,0.130671501,0.072429717,0.087642401,0,0.155561149,0.084408969,0.184301645,0.01979205,0.158716381,0.098285079,0.148023129,0.121397018,0.107094467,0.065120935,0.128183752,0.013616949,0.108199596,0.106833667,0.10342142,0.107097715,0.057024181,0.062699616,0.072973937,0.006451696,0.06770277,0.102185488,0.064529687,0.113923967,0,0.065028042,0.013358176,0.024096251,0.024038583,0.092137337,0.029449314,0.112347186,18
988,0.032185942,0.304127336,0.093473732,0.266667128,0.143732071,0.177535117,0.13181752,0.07364428,0.090786934,0,0.15713501,0.08135739,0.185739458,0.018897325,0.16347602,0.096855998,0.154530346,0.12056604,0.108783364,0.06195724,0.130184203,0.011803031,0.111944973,0.104879826,0.106903255,0.105153739,0.058184564,0.059739172,0.077839226,0.002794564,0.07265529,0.10068205,0.068065673,0.115838647,0,0.062763274,0.014575154,0.020179987,0.024589747,0.089158058,0.028397501,0.11260727,18
989,0.032185942,0.304127336,0.093473732,0.266667128,0.143732071,0.177535117,0.13181752,0.07364428,0.090786934,0,0.15713501,0.08135739,0.185739458,0.018897325,0.16347602,0.096855998,0.154530346,0.12056604,0.108783364,0.06195724,0.130184203,0.011803031,0.111944973,0.104879826,0.106903255,0.105153739,0.058184564,0.059739172,0.077839226,0.002794564,0.07265529,0.10068205,0.068065673,0.115838647,0,0.062763274,0.014575154,0.020179987,0.024589747,0.089158058,0.028397501,0.11260727,18
990,0.032185942,0.304127336,0.093473732,0.266667128,0.143732071,0.177535117,0.13181752,0.07364428,0.090786934,0,0.15713501,0.08135739,0.185739458,0.018897325,0.16347602,0.096855998,0.154530346,0.12056604,0.108783364,0.06195724,0.130184203,0.011803031,0.111944973,0.104879826,0.106903255,0.105153739,0.058184564,0.059739172,0.077839226,0.002794564,0.07265529,0.10068205,0.068065673,0.115838647,0,0.062763274,0.014575154,0.020179987,0.024589747,0.089158058,0.028397501,0.11260727,18
991,0.030283362,0.298428982,0.091947019,0.263465196,0.139965326,0.176019639,0.132223785,0.076785892,0.090678424,0.004915595,0.157697529,0.075398415,0.186630726,0.021066457,0.164011508,0.096989721,0.15125978,0.11874947,0.109901607,0.055929422,0.131920069,0.010392278,0.113540262,0.096890599,0.105568171,0.096619874,0.059062511,0.053750038,0.077020675,0,0.073730081,0.092891395,0.068265408,0.108982623,0,0.058694154,0.014802784,0.022207528,0.025651991,0.089913875,0.028997928,0.113231689,18
992,0.030817211,0.307326972,0.090253621,0.270998001,0.139496505,0.182965875,0.130714774,0.081508726,0.089359462,0.008261442,0.155323952,0.088644981,0.182763606,0.021907985,0.158422321,0.10041672,0.14871031,0.125348687,0.107248068,0.069026232,0.127445072,0.012323499,0.10803321,0.107450932,0.102449328,0.113344461,0.057387143,0.065564781,0.074941546,0,0.069683462,0.098544359,0.066044807,0.115998954,0,0.067015558,0.012411684,0.025059283,0.021243006,0.094545215,0.025116444,0.116889328,18
993,0.030817211,0.307326972,0.090253621,0.270998001,0.139496505,0.182965875,0.130714774,0.081508726,0.089359462,0.008261442,0.155323952,0.088644981,0.182763606,0.021907985,0.158422321,0.10041672,0.14871031,0.125348687,0.107248068,0.069026232,0.127445072,0.012323499,0.10803321,0.107450932,0.102449328,0.113344461,0.057387143,0.065564781,0.074941546,0,0.069683462,0.098544359,0.066044807,0.115998954,0,0.067015558,0.012411684,0.025059283,0.021243006,0.094545215,0.025116444,0.116889328,18
994,0.02465418,0.305545062,0.086128652,0.271996826,0.136461288,0.182011634,0.126535088,0.077750117,0.086137712,0.004727572,0.155933797,0.089443237,0.181208044,0.02174893,0.153884321,0.099793285,0.144333661,0.1244376,0.10730949,0.069270313,0.125906497,0.012926668,0.104578167,0.107299656,0.101528019,0.113310486,0.057262242,0.065811843,0.071364224,0,0.064616978,0.097432971,0.063520759,0.114049375,0,0.067967534,0.010268778,0.025373191,0.020569295,0.097531706,0.028696388,0.122068167,18
995,0.02465418,0.305545062,0.086128652,0.271996826,0.136461288,0.182011634,0.126535088,0.077750117,0.086137712,0.004727572,0.155933797,0.089443237,0.181208044,0.02174893,0.153884321,0.099793285,0.144333661,0.1244376,0.10730949,0.069270313,0.125906497,0.012926668,0.104578167,0.107299656,0.101528019,0.113310486,0.057262242,0.065811843,0.071364224,0,0.064616978,0.097432971,0.063520759,0.114049375,0,0.067967534,0.010268778,0.025373191,0.020569295,0.097531706,0.028696388,0.122068167,18
996,0.02465418,0.305545062,0.086128652,0.271996826,0.136461288,0.182011634,0.126535088,0.077750117,0.086137712,0.004727572,0.155933797,0.089443237,0.181208044,0.02174893,0.153884321,0.099793285,0.144333661,0.1244376,0.10730949,0.069270313,0.125906497,0.012926668,0.104578167,0.107299656,0.101528019,0.113310486,0.057262242,0.065811843,0.071364224,0,0.064616978,0.097432971,0.063520759,0.114049375,0,0.067967534,0.010268778,0.025373191,0.020569295,0.097531706,0.028696388,0.122068167,18
997,0.0250265,0.305658191,0.087001801,0.273010641,0.138134331,0.18228808,0.127238512,0.074226141,0.086858958,5.58E-05,0.157390773,0.087277383,0.182839483,0.018043458,0.157943457,0.095383853,0.149621814,0.122766733,0.108115822,0.067674905,0.127045989,0.008955568,0.107598335,0.104004771,0.104896545,0.112556458,0.057500929,0.065283895,0.073201388,0,0.066806406,0.097552419,0.064895034,0.115711719,0,0.068001837,0.013082564,0.02443102,0.022060871,0.096853167,0.027801216,0.122017026,18
998,0.0250265,0.305658191,0.087001801,0.273010641,0.138134331,0.18228808,0.127238512,0.074226141,0.086858958,5.58E-05,0.157390773,0.087277383,0.182839483,0.018043458,0.157943457,0.095383853,0.149621814,0.122766733,0.108115822,0.067674905,0.127045989,0.008955568,0.107598335,0.104004771,0.104896545,0.112556458,0.057500929,0.065283895,0.073201388,0,0.066806406,0.097552419,0.064895034,0.115711719,0,0.068001837,0.013082564,0.02443102,0.022060871,0.096853167,0.027801216,0.122017026,18
999,0.022697598,0.3013843,0.084603488,0.271808177,0.138408601,0.185148269,0.125569016,0.077358931,0.083616406,0.00461486,0.156195402,0.090536803,0.179758877,0.018535525,0.1535469,0.096150368,0.144077033,0.12468943,0.107085973,0.069548666,0.123048127,0.012703091,0.103004545,0.106379777,0.100403845,0.112438291,0.057305843,0.065606177,0.070715308,0,0.063730091,0.09616828,0.062452018,0.112257957,0,0.066677362,0.011103034,0.02715221,0.018850148,0.097274303,0.024556786,0.117724419,18
1000,0.022697598,0.3013843,0.084603488,0.271808177,0.138408601,0.185148269,0.125569016,0.077358931,0.083616406,0.00461486,0.156195402,0.090536803,0.179758877,0.018535525,0.1535469,0.096150368,0.144077033,0.12468943,0.107085973,0.069548666,0.123048127,0.012703091,0.103004545,0.106379777,0.100403845,0.112438291,0.057305843,0.065606177,0.070715308,0,0.063730091,0.09616828,0.062452018,0.112257957,0,0.066677362,0.011103034,0.02715221,0.018850148,0.097274303,0.024556786,0.117724419,18
1001,0.022697598,0.3013843,0.084603488,0.271808177,0.138408601,0.185148269,0.125569016,0.077358931,0.083616406,0.00461486,0.156195402,0.090536803,0.179758877,0.018535525,0.1535469,0.096150368,0.144077033,0.12468943,0.107085973,0.069548666,0.123048127,0.012703091,0.103004545,0.106379777,0.100403845,0.112438291,0.057305843,0.065606177,0.070715308,0,0.063730091,0.09616828,0.062452018,0.112257957,0,0.066677362,0.011103034,0.02715221,0.018850148,0.097274303,0.024556786,0.117724419,18
1002,0.030283362,0.298428982,0.091947019,0.263465196,0.139965326,0.176019639,0.132223785,0.076785892,0.090678424,0.004915595,0.157697529,0.075398415,0.186630726,0.021066457,0.164011508,0.096989721,0.15125978,0.11874947,0.109901607,0.055929422,0.131920069,0.010392278,0.113540262,0.096890599,0.105568171,0.096619874,0.059062511,0.053750038,0.077020675,0,0.073730081,0.092891395,0.068265408,0.108982623,0,0.058694154,0.014802784,0.022207528,0.025651991,0.089913875,0.028997928,0.113231689,18
1003,0.028110951,0.304596156,0.089571148,0.268093437,0.138002723,0.179032952,0.128348202,0.077459335,0.086533308,0.005647749,0.156446397,0.088121861,0.180331945,0.017619461,0.155553907,0.092255384,0.145859212,0.119099945,0.107636154,0.069366515,0.127348453,0.005337298,0.108668119,0.097521305,0.102358997,0.109698117,0.057165802,0.066124588,0.072275758,0,0.067162633,0.096315295,0.062143922,0.116584361,0,0.068786174,0.013056815,0.022583842,0.022873014,0.092201263,0.026615232,0.117128998,18
1004,0.028110951,0.304596156,0.089571148,0.268093437,0.138002723,0.179032952,0.128348202,0.077459335,0.086533308,0.005647749,0.156446397,0.088121861,0.180331945,0.017619461,0.155553907,0.092255384,0.145859212,0.119099945,0.107636154,0.069366515,0.127348453,0.005337298,0.108668119,0.097521305,0.102358997,0.109698117,0.057165802,0.066124588,0.072275758,0,0.067162633,0.096315295,0.062143922,0.116584361,0,0.068786174,0.013056815,0.022583842,0.022873014,0.092201263,0.026615232,0.117128998,18
1005,0.025496542,0.306160331,0.08495605,0.269194841,0.138943344,0.182161927,0.121649623,0.079334587,0.074063629,0.013950884,0.152930886,0.090423971,0.174274713,0.026468694,0.151707441,0.096625447,0.14248684,0.121512383,0.104467541,0.069561601,0.119561434,0.01202786,0.104001343,0.098633587,0.099054486,0.107842565,0.056019366,0.06736964,0.067190737,0,0.064880192,0.093448967,0.062206298,0.114891201,0,0.07382679,0.009564131,0.032295972,0.020848334,0.094614446,0.026622593,0.116089493,18
1006,0.025496542,0.306160331,0.08495605,0.269194841,0.138943344,0.182161927,0.121649623,0.079334587,0.074063629,0.013950884,0.152930886,0.090423971,0.174274713,0.026468694,0.151707441,0.096625447,0.14248684,0.121512383,0.104467541,0.069561601,0.119561434,0.01202786,0.104001343,0.098633587,0.099054486,0.107842565,0.056019366,0.06736964,0.067190737,0,0.064880192,0.093448967,0.062206298,0.114891201,0,0.07382679,0.009564131,0.032295972,0.020848334,0.094614446,0.026622593,0.116089493,18
1007,0.025496542,0.306160331,0.08495605,0.269194841,0.138943344,0.182161927,0.121649623,0.079334587,0.074063629,0.013950884,0.152930886,0.090423971,0.174274713,0.026468694,0.151707441,0.096625447,0.14248684,0.121512383,0.104467541,0.069561601,0.119561434,0.01202786,0.104001343,0.098633587,0.099054486,0.107842565,0.056019366,0.06736964,0.067190737,0,0.064880192,0.093448967,0.062206298,0.114891201,0,0.07382679,0.009564131,0.032295972,0.020848334,0.094614446,0.026622593,0.116089493,18
1008,0.024328023,0.313003361,0.087412089,0.275486648,0.135057807,0.184623003,0.115480244,0.077802747,0.070075691,0.009583235,0.153018236,0.098036796,0.173907191,0.025196135,0.153620303,0.099031091,0.145805269,0.129477292,0.103286743,0.078668505,0.118144959,0.014980018,0.103775293,0.102898419,0.099465936,0.119148254,0.05511561,0.076491833,0.065000117,0,0.065222114,0.085998446,0.064176649,0.109049946,0,0.082562,0.006565779,0.034201235,0.020344079,0.095417172,0.028478324,0.122672945,18
1009,0.024328023,0.313003361,0.087412089,0.275486648,0.135057807,0.184623003,0.115480244,0.077802747,0.070075691,0.009583235,0.153018236,0.098036796,0.173907191,0.025196135,0.153620303,0.099031091,0.145805269,0.129477292,0.103286743,0.078668505,0.118144959,0.014980018,0.103775293,0.102898419,0.099465936,0.119148254,0.05511561,0.076491833,0.065000117,0,0.065222114,0.085998446,0.064176649,0.109049946,0,0.082562,0.006565779,0.034201235,0.020344079,0.095417172,0.028478324,0.122672945,18
1010,0.021862507,0.298712075,0.079418302,0.26543349,0.125457823,0.179449558,0.101125479,0.079879254,0.058603942,0.017045289,0.158172131,0.089854509,0.16077739,0.029435754,0.141310811,0.099894494,0.140318543,0.126149088,0.106693953,0.069817126,0.107954532,0.015141815,0.094740421,0.096482992,0.096749246,0.104726702,0.057156682,0.067952842,0.055035889,0,0.053147197,0.083432853,0.059585363,0.101233274,0.002922714,0.076522589,0,0.03421697,0.010691166,0.092041284,0.024387389,0.114538521,18
1011,0.021862507,0.298712075,0.079418302,0.26543349,0.125457823,0.179449558,0.101125479,0.079879254,0.058603942,0.017045289,0.158172131,0.089854509,0.16077739,0.029435754,0.141310811,0.099894494,0.140318543,0.126149088,0.106693953,0.069817126,0.107954532,0.015141815,0.094740421,0.096482992,0.096749246,0.104726702,0.057156682,0.067952842,0.055035889,0,0.053147197,0.083432853,0.059585363,0.101233274,0.002922714,0.076522589,0,0.03421697,0.010691166,0.092041284,0.024387389,0.114538521,18
1012,0.021862507,0.298712075,0.079418302,0.26543349,0.125457823,0.179449558,0.101125479,0.079879254,0.058603942,0.017045289,0.158172131,0.089854509,0.16077739,0.029435754,0.141310811,0.099894494,0.140318543,0.126149088,0.106693953,0.069817126,0.107954532,0.015141815,0.094740421,0.096482992,0.096749246,0.104726702,0.057156682,0.067952842,0.055035889,0,0.053147197,0.083432853,0.059585363,0.101233274,0.002922714,0.076522589,0,0.03421697,0.010691166,0.092041284,0.024387389,0.114538521,18
1013,0.030283362,0.298428982,0.091947019,0.263465196,0.139965326,0.176019639,0.132223785,0.076785892,0.090678424,0.004915595,0.157697529,0.075398415,0.186630726,0.021066457,0.164011508,0.096989721,0.15125978,0.11874947,0.109901607,0.055929422,0.131920069,0.010392278,0.113540262,0.096890599,0.105568171,0.096619874,0.059062511,0.053750038,0.077020675,0,0.073730081,0.092891395,0.068265408,0.108982623,0,0.058694154,0.014802784,0.022207528,0.025651991,0.089913875,0.028997928,0.113231689,18
1014,0.023330003,0.306458294,0.08172515,0.274457276,0.125525087,0.184928238,0.099980652,0.081216127,0.058597982,0.01411891,0.156864554,0.091702014,0.165884554,0.023151278,0.148383886,0.101236045,0.148390979,0.130548716,0.104681879,0.071507812,0.112115651,0.012743443,0.100727677,0.100690603,0.104666352,0.110049546,0.054019958,0.069785506,0.056797415,0,0.056188613,0.084590018,0.063142151,0.10052228,0,0.077735811,0.000494808,0.034239173,0.011797786,0.093068212,0.024338067,0.113970488,18
